,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,50,1.1333156635373598e-12,8.660802918984801e-15,1.722166800995479e-13,1.1333156635373598e-12,2.8205489532707157e-12,6.886021545844098e-12,1.6502402593134797e-11,3.884580971836551e-11,8.987041701781934e-11,2.0445917466316314e-10,1.0083982321591496e-09,4.6781524159043865e-09,2.0482732129093674e-08,8.4887904293492e-08,3.338517028302048e-07,1.248699763734719e-06,4.449916362664728e-06
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,51,9.837464176598587e-12,8.237392417665431e-14,1.5521099493807284e-12,9.837464176598587e-12,2.4014540859312705e-11,5.7484828619025503e-11,1.350223325100464e-10,3.1138567562470677e-10,7.054762247752644e-10,1.57105282060259e-09,7.413818558075042e-09,3.284226448400989e-08,1.3700473932277716e-07,5.396689174850186e-07,2.0118894597016234e-06,7.111887714947463e-06,2.387333882325674e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,52,9.837464176598587e-12,8.237392417665431e-14,1.5521099493807284e-12,9.837464176598587e-12,2.4014540859312705e-11,5.7484828619025503e-11,1.350223325100464e-10,3.1138567562470677e-10,7.054762247752644e-10,1.57105282060259e-09,7.413818558075042e-09,3.284226448400989e-08,1.3700473932277716e-07,5.396689174850186e-07,2.0118894597016234e-06,7.111887714947463e-06,2.387333882325674e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,53,9.837464176598587e-12,8.237392417665431e-14,1.5521099493807284e-12,9.837464176598587e-12,2.4014540859312705e-11,5.7484828619025503e-11,1.350223325100464e-10,3.1138567562470677e-10,7.054762247752644e-10,1.57105282060259e-09,7.413818558075042e-09,3.284226448400989e-08,1.3700473932277716e-07,5.396689174850186e-07,2.0118894597016234e-06,7.111887714947463e-06,2.387333882325674e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,54,2.3709700869289918e-11,1.8704885989758435e-13,3.659968672657734e-12,2.3709700869289918e-11,5.845424255833532e-11,1.4121816330646562e-10,3.345261305296568e-10,7.774926206531725e-10,1.773917817182788e-09,3.975295555529241e-09,1.89526836524271e-08,8.455157424105159e-08,3.540174229164227e-07,1.3946863282699328e-06,5.180571784983601e-06,1.817333119820181e-05,6.027768837002131e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,55,2.3709700869289918e-11,1.8704885989758435e-13,3.659968672657734e-12,2.3709700869289918e-11,5.845424255833532e-11,1.4121816330646562e-10,3.345261305296568e-10,7.774926206531725e-10,1.773917817182788e-09,3.975295555529241e-09,1.89526836524271e-08,8.455157424105159e-08,3.540174229164227e-07,1.3946863282699328e-06,5.180571784983601e-06,1.817333119820181e-05,6.027768837002131e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,56,2.3709700869289918e-11,1.8704885989758435e-13,3.659968672657734e-12,2.3709700869289918e-11,5.845424255833532e-11,1.4121816330646562e-10,3.345261305296568e-10,7.774926206531725e-10,1.773917817182788e-09,3.975295555529241e-09,1.89526836524271e-08,8.455157424105159e-08,3.540174229164227e-07,1.3946863282699328e-06,5.180571784983601e-06,1.817333119820181e-05,6.027768837002131e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,57,2.3709700869289918e-11,1.8704885989758435e-13,3.659968672657734e-12,2.3709700869289918e-11,5.845424255833532e-11,1.4121816330646562e-10,3.345261305296568e-10,7.774926206531725e-10,1.773917817182788e-09,3.975295555529241e-09,1.89526836524271e-08,8.455157424105159e-08,3.540174229164227e-07,1.3946863282699328e-06,5.180571784983601e-06,1.817333119820181e-05,6.027768837002131e-05
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,58,3.44606843061257e-11,2.5210145388741005e-13,5.16307685994788e-12,3.44606843061257e-11,8.621221080492346e-11,2.1129449196611598e-10,5.076266295229543e-10,1.1961380656633256e-09,2.7658296094301427e-09,6.27894692862805e-09,3.067782406150136e-08,1.399508603423558e-07,5.977229999235686e-07,2.395236950238754e-06,9.021278194799154e-06,3.197432008999388e-05,0.00010672818221771102
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,59,3.44606843061257e-11,2.5210145388741005e-13,5.16307685994788e-12,3.44606843061257e-11,8.621221080492346e-11,2.1129449196611598e-10,5.076266295229543e-10,1.1961380656633256e-09,2.7658296094301427e-09,6.27894692862805e-09,3.067782406150136e-08,1.399508603423558e-07,5.977229999235686e-07,2.395236950238754e-06,9.021278194799154e-06,3.197432008999388e-05,0.00010672818221771102
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,60,3.44606843061257e-11,2.5210145388741005e-13,5.16307685994788e-12,3.44606843061257e-11,8.621221080492346e-11,2.1129449196611598e-10,5.076266295229543e-10,1.1961380656633256e-09,2.7658296094301427e-09,6.27894692862805e-09,3.067782406150136e-08,1.399508603423558e-07,5.977229999235686e-07,2.395236950238754e-06,9.021278194799154e-06,3.197432008999388e-05,0.00010672818221771102
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,61,3.44606843061257e-11,2.5210145388741005e-13,5.16307685994788e-12,3.44606843061257e-11,8.621221080492346e-11,2.1129449196611598e-10,5.076266295229543e-10,1.1961380656633256e-09,2.7658296094301427e-09,6.27894692862805e-09,3.067782406150136e-08,1.399508603423558e-07,5.977229999235686e-07,2.395236950238754e-06,9.021278194799154e-06,3.197432008999388e-05,0.00010672818221771102
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,62,4.274428814371456e-11,2.922949663374005e-13,6.2287116894102094e-12,4.274428814371456e-11,1.0845480269632845e-10,2.696005552421517e-10,6.569455691125846e-10,1.5699701670262311e-09,3.6813430955506445e-09,8.473391537503323e-09,4.25230250367578e-08,1.989586057499746e-07,8.698146681743682e-07,3.5592895349523483e-06,1.3649487001571952e-05,4.90933059522572e-05,0.0001656528063478951
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,63,4.274428814371456e-11,2.922949663374005e-13,6.2287116894102094e-12,4.274428814371456e-11,1.0845480269632845e-10,2.696005552421517e-10,6.569455691125846e-10,1.5699701670262311e-09,3.6813430955506445e-09,8.473391537503323e-09,4.25230250367578e-08,1.989586057499746e-07,8.698146681743682e-07,3.5592895349523483e-06,1.3649487001571952e-05,4.90933059522572e-05,0.0001656528063478951
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,64,4.274428814371456e-11,2.922949663374005e-13,6.2287116894102094e-12,4.274428814371456e-11,1.0845480269632845e-10,2.696005552421517e-10,6.569455691125846e-10,1.5699701670262311e-09,3.6813430955506445e-09,8.473391537503323e-09,4.25230250367578e-08,1.989586057499746e-07,8.698146681743682e-07,3.5592895349523483e-06,1.3649487001571952e-05,4.90933059522572e-05,0.0001656528063478951
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,65,5.498829169781061e-11,3.4522934144440556e-13,7.738403636181919e-12,5.498829169781061e-11,1.4197572342619354e-10,3.5908669163144014e-10,8.900543362798419e-10,2.162917413531066e-09,5.155001252175745e-09,1.2053922774442859e-08,6.231284414917497e-08,2.994353667794875e-07,1.3397913734554039e-06,5.588976962489821e-06,2.17548756879497e-05,7.904628000949903e-05,0.00026807834793450113
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,66,5.498829169781061e-11,3.4522934144440556e-13,7.738403636181919e-12,5.498829169781061e-11,1.4197572342619354e-10,3.5908669163144014e-10,8.900543362798419e-10,2.162917413531066e-09,5.155001252175745e-09,1.2053922774442859e-08,6.231284414917497e-08,2.994353667794875e-07,1.3397913734554039e-06,5.588976962489821e-06,2.17548756879497e-05,7.904628000949903e-05,0.00026807834793450113
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,67,5.498829169781061e-11,3.4522934144440556e-13,7.738403636181919e-12,5.498829169781061e-11,1.4197572342619354e-10,3.5908669163144014e-10,8.900543362798419e-10,2.162917413531066e-09,5.155001252175745e-09,1.2053922774442859e-08,6.231284414917497e-08,2.994353667794875e-07,1.3397913734554039e-06,5.588976962489821e-06,2.17548756879497e-05,7.904628000949903e-05,0.00026807834793450113
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,68,7.089948478978354e-11,4.0652007141602584e-13,9.618774195833173e-12,7.089948478978354e-11,1.8638990435960815e-10,4.79832751636223e-10,1.210000930018736e-09,2.989774959534704e-09,7.24047117732495e-09,1.7190164842789858e-08,9.138092692935147e-08,4.498525338483395e-07,2.0534862748357923e-06,8.7004131361029e-06,3.4234741629768405e-05,0.0001251225209151437,0.000424607376494485
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,69,7.089948478978354e-11,4.0652007141602584e-13,9.618774195833173e-12,7.089948478978354e-11,1.8638990435960815e-10,4.79832751636223e-10,1.210000930018736e-09,2.989774959534704e-09,7.24047117732495e-09,1.7190164842789858e-08,9.138092692935147e-08,4.498525338483395e-07,2.0534862748357923e-06,8.7004131361029e-06,3.4234741629768405e-05,0.0001251225209151437,0.000424607376494485
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,70,7.089948478978354e-11,4.0652007141602584e-13,9.618774195833173e-12,7.089948478978354e-11,1.8638990435960815e-10,4.79832751636223e-10,1.210000930018736e-09,2.989774959534704e-09,7.24047117732495e-09,1.7190164842789858e-08,9.138092692935147e-08,4.498525338483395e-07,2.0534862748357923e-06,8.7004131361029e-06,3.4234741629768405e-05,0.0001251225209151437,0.000424607376494485
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,71,9.026521414004507e-11,4.729866937598942e-13,1.181233844895313e-11,9.026521414004507e-11,2.415060943423009e-10,6.32428344848668e-10,1.621290964574251e-09,4.06970878504954e-09,1.0004629552542501e-08,2.409089925191352e-08,1.3137013140700244e-07,6.607546783983187e-07,3.068567204070688e-06,1.3167706199914472e-05,5.223164592311428e-05,0.00019150690692223645,0.0006486513794297254
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,72,9.026521414004507e-11,4.729866937598942e-13,1.181233844895313e-11,9.026521414004507e-11,2.415060943423009e-10,6.32428344848668e-10,1.621290964574251e-09,4.06970878504954e-09,1.0004629552542501e-08,2.409089925191352e-08,1.3137013140700244e-07,6.607546783983187e-07,3.068567204070688e-06,1.3167706199914472e-05,5.223164592311428e-05,0.00019150690692223645,0.0006486513794297254
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,73,9.026521414004507e-11,4.729866937598942e-13,1.181233844895313e-11,9.026521414004507e-11,2.415060943423009e-10,6.32428344848668e-10,1.621290964574251e-09,4.06970878504954e-09,1.0004629552542501e-08,2.409089925191352e-08,1.3137013140700244e-07,6.607546783983187e-07,3.068567204070688e-06,1.3167706199914472e-05,5.223164592311428e-05,0.00019150690692223645,0.0006486513794297254
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,74,1.127611995491327e-10,5.417809971502365e-13,1.4254628999708609e-11,1.127611995491327e-10,3.0678558712860694e-10,8.164848058183309e-10,2.1259045453466277e-09,5.415890372892245e-09,1.3501358478626905e-08,3.293971585218106e-08,1.8387616266832628e-07,9.429856290535358e-07,4.446502405060108e-06,1.9289349826858065e-05,7.700163105448641e-05,0.00028279095629279896,0.0009547150686986794
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,75,1.127611995491327e-10,5.417809971502365e-13,1.4254628999708609e-11,1.127611995491327e-10,3.0678558712860694e-10,8.164848058183309e-10,2.1259045453466277e-09,5.415890372892245e-09,1.3501358478626905e-08,3.293971585218106e-08,1.8387616266832628e-07,9.429856290535358e-07,4.446502405060108e-06,1.9289349826858065e-05,7.700163105448641e-05,0.00028279095629279896,0.0009547150686986794
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,76,1.127611995491327e-10,5.417809971502365e-13,1.4254628999708609e-11,1.127611995491327e-10,3.0678558712860694e-10,8.164848058183309e-10,2.1259045453466277e-09,5.415890372892245e-09,1.3501358478626905e-08,3.293971585218106e-08,1.8387616266832628e-07,9.429856290535358e-07,4.446502405060108e-06,1.9289349826858065e-05,7.700163105448641e-05,0.00028279095629279896,0.0009547150686986794
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,77,1.3794751811688905e-10,6.10407181400928e-13,1.6875422512662518e-11,1.3794751811688905e-10,3.8130387381651073e-10,1.0304527181709831e-09,2.7226075013244212e-09,7.033220420401754e-09,1.7764694037646243e-08,4.3875843786172374e-08,2.5032144144264064e-07,1.3069985405205404e-06,6.249293598960152e-06,2.737435216264126e-05,0.0001098597117280233,0.00040377061596662283,0.0013576907156494411
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,78,1.3794751811688905e-10,6.10407181400928e-13,1.6875422512662518e-11,1.3794751811688905e-10,3.8130387381651073e-10,1.0304527181709831e-09,2.7226075013244212e-09,7.033220420401754e-09,1.7764694037646243e-08,4.3875843786172374e-08,2.5032144144264064e-07,1.3069985405205404e-06,6.249293598960152e-06,2.737435216264126e-05,0.0001098597117280233,0.00040377061596662283,0.0013576907156494411
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,79,1.3794751811688905e-10,6.10407181400928e-13,1.6875422512662518e-11,1.3794751811688905e-10,3.8130387381651073e-10,1.0304527181709831e-09,2.7226075013244212e-09,7.033220420401754e-09,1.7764694037646243e-08,4.3875843786172374e-08,2.5032144144264064e-07,1.3069985405205404e-06,6.249293598960152e-06,2.737435216264126e-05,0.0001098597117280233,0.00040377061596662283,0.0013576907156494411
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,80,1.6530101886173313e-10,6.768144747843464e-13,1.960350083232364e-11,1.6530101886173313e-10,4.638197478195849e-10,1.2717401965242024e-09,3.4070642297967183e-09,8.918093957668514e-09,2.2806958496032453e-08,5.698668396298767e-08,3.31887150538809e-07,1.7624241949574648e-06,8.537265119737012e-06,3.773246908827523e-05,0.00015214090060054785,0.0005593021204093409,0.0018723672248080504
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,81,1.6530101886173313e-10,6.768144747843464e-13,1.960350083232364e-11,1.6530101886173313e-10,4.638197478195849e-10,1.2717401965242024e-09,3.4070642297967183e-09,8.918093957668514e-09,2.2806958496032453e-08,5.698668396298767e-08,3.31887150538809e-07,1.7624241949574648e-06,8.537265119737012e-06,3.773246908827523e-05,0.00015214090060054785,0.0005593021204093409,0.0018723672248080504
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,82,1.6530101886173313e-10,6.768144747843464e-13,1.960350083232364e-11,1.6530101886173313e-10,4.638197478195849e-10,1.2717401965242024e-09,3.4070642297967183e-09,8.918093957668514e-09,2.2806958496032453e-08,5.698668396298767e-08,3.31887150538809e-07,1.7624241949574648e-06,8.537265119737012e-06,3.773246908827523e-05,0.00015214090060054785,0.0005593021204093409,0.0018723672248080504
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,83,1.9425505925581458e-10,7.39445532156546e-13,2.237126383430412e-11,1.9425505925581458e-10,5.52875132365004e-10,1.5369374099492708e-09,4.172276351900549e-09,1.1059079898998351e-08,2.861928175046765e-08,7.230621605765928e-08,4.294757624387373e-07,2.3177734967385654e-06,1.1367378515261149e-05,5.0666369269543274e-05,0.00020516828740241012,0.0007541844325856189,0.0025130424473429067
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,84,1.9425505925581458e-10,7.39445532156546e-13,2.237126383430412e-11,1.9425505925581458e-10,5.52875132365004e-10,1.5369374099492708e-09,4.172276351900549e-09,1.1059079898998351e-08,2.861928175046765e-08,7.230621605765928e-08,4.294757624387373e-07,2.3177734967385654e-06,1.1367378515261149e-05,5.0666369269543274e-05,0.00020516828740241012,0.0007541844325856189,0.0025130424473429067
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,85,1.9425505925581458e-10,7.39445532156546e-13,2.237126383430412e-11,1.9425505925581458e-10,5.52875132365004e-10,1.5369374099492708e-09,4.172276351900549e-09,1.1059079898998351e-08,2.861928175046765e-08,7.230621605765928e-08,4.294757624387373e-07,2.3177734967385654e-06,1.1367378515261149e-05,5.0666369269543274e-05,0.00020516828740241012,0.0007541844325856189,0.0025130424473429067
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,86,2.2423664504532587e-10,7.972302333303393e-13,2.5118209877610774e-11,2.2423664504532587e-10,6.468976825485108e-10,1.8220735669198632e-09,5.009163405177295e-09,1.3438080642533e-08,3.5173532666196585e-08,8.981716340711987e-08,5.436951505020604e-07,2.9802403196438544e-06,1.4791949900271169e-05,6.646528798066784e-05,0.0002702265445261336,0.0009930621487817541,0.0032932150122138766
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,87,2.2423664504532587e-10,7.972302333303393e-13,2.5118209877610774e-11,2.2423664504532587e-10,6.468976825485108e-10,1.8220735669198632e-09,5.009163405177295e-09,1.3438080642533e-08,3.5173532666196585e-08,8.981716340711987e-08,5.436951505020604e-07,2.9802403196438544e-06,1.4791949900271169e-05,6.646528798066784e-05,0.0002702265445261336,0.0009930621487817541,0.0032932150122138766
