,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,85,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,84,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,83,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,82,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,77,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,80,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,79,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,78,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,86,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,81,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,87,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,99,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,89,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,90,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,91,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,92,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,93,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,94,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,95,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,96,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,97,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,98,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,76,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,88,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,75,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,61,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,73,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,74,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,51,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,52,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,53,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,54,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,55,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,56,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,57,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,58,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,59,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,60,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,50,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,62,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,71,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,70,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.01173591613867184,69,0.015988292548888717,0.0021371166352644813,0.007577898608425148,0.015988292548888717,0.02258833309998262,0.03134577762594114,0.04274182995360036,0.05728782503160868,0.07550118765987221,0.09787398640269333,0.15670899569845648,0.23571372891628173,0.3338819053544026,0.44654142164762195,0.5656163857365849,0.6810789539620578,0.7832661269356461
